,Model,Scenario,Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
1370,OECD Env-Growth,SSP1,R32CAN,1,1.01903,1.0384221409000003,1.0581833142413275,1.07832054271134,1.0975038651661748,1.117028458927481,1.1369003952118009,1.1571258532426187,1.1777111221718048,1.200511609497051,1.2237535142569138,1.2474453822929277,1.2715959248941189,1.296214022000069,1.3215938925508304,1.3474707009669755,1.3738541772919088,1.4007542420832844,1.428181010143275,1.4551450676147801,1.4826182064913471,1.5106100382299037,1.5391303557516842,1.568189136868276,1.595585401089365,1.6234602780463965,1.6518221291038673,1.680679461699312,1.710040931895199,1.7381882056341937,1.7667987834989325,1.7958802914753247,1.8254404810730085,1.85548723139147,1.8862326548156267,1.9174875299059215,1.9492602982764626,1.9815595414189036,2.0143939830202147,2.048396953453596,2.0829738940278926,2.1181344933590833,2.1538886036069846,2.1902462432358707,2.2261224767000742,2.2625863628684217,2.2996475274922066,2.337315753992529,2.375600986042927,2.4114725609321748,2.4478857966022503,2.484848872130944,2.5223700901001207,2.560457878460632,2.596227475022727,2.632496772848795,2.6692727527654925,2.7065624931216266,2.744373171150536,2.7783759547410907,2.8128000328203324,2.847650625226976,2.882933016473538,2.918652556547645,2.9508161077208004,2.9833341012278836,3.016210443023415,3.049449082105533,3.0830540109903364,3.1140078732606793,3.1452725123082166,3.176851048331791,3.2087466328570424,3.2409624490509272,3.270941351704648,3.301197559207916,3.3317336366305894,3.3625521727694223,3.3936557803675393
1371,OECD Env-Growth,SSP2,R32CAN,1,1.02036,1.0411345295999999,1.0623320286226559,1.083961108725413,1.1045888886244577,1.1256092151749812,1.1470295585397612,1.168857531038773,1.191100889854441,1.213898560886255,1.2371325793416177,1.260811296910216,1.2849432251330775,1.3095370384621245,1.3340515718221355,1.359025017246646,1.3844659655695033,1.4103831684449646,1.4367855413582544,1.4618143454887151,1.4872791513871286,1.5131875542042923,1.5395472813985311,1.5663661950404935,1.5910834535982323,1.6161907504960122,1.641694240538839,1.6676001756545418,1.6939149064263703,1.718883212147095,1.7442195506941431,1.7699293468713748,1.7960181054442588,1.8224914123185072,1.8497194340185457,1.8773542423627827,1.9054019147436825,1.933868619349953,1.9627606165230411,1.9930460128359917,2.023798712814051,2.055025926952772,2.0867349770056536,2.118933297700851,2.151628438484375,2.1848280652901892,2.218539962337617,2.2527720339564867,2.2875323064404354,2.321227657314303,2.3554193407065425,2.3901146675951495,2.425321056648826,2.461046035813263,2.495500680314649,2.530437689839054,2.5658638174968007,2.601785910941756,2.6382109136949405,2.6725604197912487,2.707357156456931,2.7426069466340004,2.778315689079175,2.814489359350986,2.8489105642158483,2.883752740416208,2.919021036431498,2.954720663707055,2.9908568974241923,3.0257302888481585,3.0610103040161283,3.0967016841609563,3.132809225798273,3.169337781371081,3.2046442042555543,3.240343940690961,3.276441372190258,3.3129409290764573,3.3498470910263687
1372,OECD Env-Growth,SSP3,R32CAN,1,1.01482,1.0298596324,1.045122152152168,1.0606108624470634,1.0751836556970862,1.0899566791263642,1.1049326838975606,1.1201144589743133,1.1355048316406204,1.1529348308063039,1.1706323804591807,1.188601587499229,1.2068466218673422,1.2253717175130059,1.2450266798619145,1.2649969078068997,1.2852874582081224,1.3059034690377807,1.3268501606811467,1.3459435344933484,1.3653116619547074,1.3849584967702355,1.404888049538759,1.4251043885716217,1.4412365702502525,1.4575513682254855,1.474050849713798,1.4907371053325582,1.5076122493649227,1.5205626385869675,1.5336242716524298,1.5467981041459242,1.5600850998605378,1.57348623086834,1.5849412106290615,1.596479582642441,1.6081019540040777,1.6198089362292274,1.6316011452849761,1.6425165569469327,1.6535049927129077,1.6645669411141573,1.6757028939502112,1.6869133463107382,1.6963937993170044,1.7059275324691658,1.7155148452016424,1.7251560386316755,1.7348514155687855,1.7418602152876834,1.7488973305574458,1.755962875772898,1.7630569657910207,1.7701797159328165,1.7754017460948184,1.780639181245798,1.7858920668304732,1.7911604484276231,1.7964443717504845,1.7998755805005282,1.8033133428592845,1.8067576713441458,1.8102085784964133,1.8136660768813415,1.8161689360674376,1.8186752491992104,1.8211850210431053,1.8236982563721447,1.826214959965938,1.8284246800674968,1.8306370739303783,1.832852144789834,1.8350698958850296,1.8372903304590502,1.83864992530359,1.8400105262483146,1.8413721340377383,1.8427347494169262,1.8440983731314946
1373,OECD Env-Growth,SSP4,R32CAN,1,1.01943,1.0392375249,1.0594299100088072,1.0800146331602782,1.1011289192385616,1.1226559896096755,1.1446039142065445,1.1669809207292825,1.18979539772954,1.2149119785756104,1.2405587704433414,1.2667469660874002,1.2934879945415052,1.3207935261062764,1.3473414759810125,1.3744230396482309,1.4020489427451603,1.430230126494338,1.4589777520368743,1.4852685311285787,1.5120330700595155,1.539279905981988,1.5670177298877832,1.595255389380361,1.6203008989936327,1.6457396231078327,1.6715777351906258,1.6978215056331187,1.7244773032715588,1.748947636204982,1.7737652031627307,1.7989349313956098,1.8244618180721133,1.8503509312705564,1.876588907475973,1.9031989381839824,1.9301862991274314,1.9575563408490586,1.9853144897622985,2.0137838995454898,2.042661560664972,2.071953327444908,2.1016651381604676,2.1318030162416886,2.1611579437753368,2.190917088661123,2.221086016971987,2.2516703714256914,2.2826758724402234,2.3108897462235842,2.3394523434869074,2.3683679744524055,2.3976410026166373,2.4272758454089787,2.454655516945192,2.4823440311763334,2.510344871848002,2.5386615620024475,2.567297664421835,2.592713911299611,2.6183817790214774,2.64430375863379,2.6704823658442645,2.696920141266123,2.7206530385092647,2.744594785248146,2.768747219358329,2.7931121948886823,2.8176915822037025,2.8398386380398235,2.8621597697348165,2.884656345524932,2.9073297444007578,2.930181356191748,2.9497842694646708,2.96951832622739,2.989384403829851,3.009383385491473,3.0295161603404113
1374,OECD Env-Growth,SSP5,R32CAN,1,1.02773,1.0562289529,1.085518181763917,1.1156196009442305,1.1511743976263231,1.187862325678674,1.2257194979980535,1.2647831783992516,1.305091818294836,1.3524666512989385,1.4015611907410899,1.4524378619649914,1.5051613563543205,1.5597987135899822,1.6165909847517936,1.6754510625066066,1.7364542356924721,1.7996785344140351,1.8652048298520503,1.9297036128683343,1.9964327638013213,2.065469408773571,2.136893340928961,2.2107871126582848,2.2808469562584257,2.3531269963022554,2.427697590815074,2.5046313274680037,2.584003094235465,2.659843585051276,2.7379099942725307,2.8182676526044292,2.900983808208369,2.986127682979285,3.070844125345407,3.1579639731814564,3.247555411100614,3.3396885581135387,3.43443552250722,3.530118896164271,3.628468008611408,3.7295571273313217,3.8334625888987723,3.940262856625492,4.047516811582838,4.157690219194123,4.270862546960587,4.3871154254888545,4.506532707370662,4.624423602995478,4.745398524449839,4.869538149849446,4.996925267849507,5.12764483285645,5.255374465642904,5.386285843582068,5.520458223945697,5.657972838304184,5.798912941706342,5.934955439318773,6.074189493925192,6.216689979452677,6.362533526370637,6.511798562899292,6.656295373010027,6.8039985673371195,6.954979295546329,7.109310286114502,7.267065881363382,7.421854384636423,7.579939883029179,7.741392602537702,7.906284264971756,8.074688119815654,8.242237898301829,8.413264334691592,8.587839569636442,8.766037240706398,8.947932513451056
1375,PIK GDP-32,SSP1,R32CAN,1,1.02456,1.0497231935999998,1.0755043952348158,1.1019187831817827,1.126700936615541,1.1520404406800244,1.1779498301909181,1.2044419218719118,1.2315298206948109,1.2608771763219682,1.2909238794337208,1.3216865954806263,1.3531823870509296,1.3854287233343534,1.4168918096412766,1.44906942263823,1.4819777892263442,1.5156335048196745,1.5500535417141292,1.5806981002338176,1.6119485016754402,1.643816723553564,1.676314980178218,1.7094557273363415,1.7366018842864426,1.7641791222089112,1.7921942866695886,1.8206543319419015,1.8495663227331387,1.8732962586538047,1.8973306496523328,1.921673401887372,1.9463284716335867,1.9712998659246455,1.9957045582647928,2.020411380696111,2.0454240735891287,2.0707464236201623,2.09638226434458,2.123446559377269,2.1508602544588293,2.1786278603438927,2.2067539460209322,2.2352431394640626,2.2623789911771564,2.289844272130047,2.3176429815937056,2.3457791673902535,2.374256926482371,2.397310961238515,2.420588850672141,2.444092768412168,2.4678249091934505,2.491787489061719,2.512045721347791,2.5324686530623484,2.5530576232117452,2.5738139816884567,2.594739089359584,2.6111897351861235,2.6277446781072036,2.6444045793664035,2.6611701043995866,2.67804192286148,2.693279981402562,2.7086047444967423,2.7240167054929287,2.7395163605471833,2.7551042086386968,2.770229730744123,2.7854382919659084,2.800730348188801,2.816106357800358,2.831566781704682,2.8467439796546192,2.862002527385568,2.877342860932355,2.8927654186669525,2.9082706413110073
1376,PIK GDP-32,SSP2,R32CAN,1,1.02262,1.0457516644000002,1.0694065670487283,1.0935965435953705,1.116398031529334,1.1396749304867206,1.1634371527873688,1.1876948174229855,1.2124582543662548,1.2398355617498449,1.2678310487341564,1.2964586738145738,1.3257327106693069,1.35566775527622,1.3855602292800604,1.4161118323356856,1.4473370982386873,1.4792508812548502,1.5118683631865195,1.5417428820430852,1.5722077213922565,1.6032745459669675,1.6349552509952747,1.6672619667549413,1.6947884618260654,1.7227694193308136,1.7512123424439654,1.7801248582177154,1.80951471962689,1.8350107820264328,1.8608660839451852,1.8870856870679726,1.9136747243987602,1.9406384012655387,1.9681178410274587,1.9959863896564074,2.024249556933942,2.0529129306601264,2.0819821777582734,2.113295189711758,2.1450791493650225,2.1773411397714724,2.2100883505136353,2.24332807930536,2.2758114698937018,2.308765219977763,2.342196140363041,2.376111140475498,2.4105172297895834,2.4392023848240796,2.468228893203486,2.4976008170326076,2.5273222667552955,2.5573974017296837,2.582996949720998,2.6088527491877054,2.6349673652070744,2.6613433885327975,2.687983435852011,2.709487303338827,2.7311632017655376,2.753012507379662,2.775036607438699,2.7972369002982087,2.816146221744225,2.8351833702032163,2.8543492097857905,2.8736446104439426,2.893070448010544,2.9111810690150897,2.929405062507124,2.9477431381984185,2.9661960102435403,2.9847643972676647,3.002284964279626,3.0199083770199473,3.0376352391930546,3.055466158047118,3.0734017443948547
1377,PIK GDP-32,SSP3,R32CAN,1,1.01284,1.0258448655999999,1.0390167136743038,1.0523576882778818,1.0623445627396388,1.0724262126400381,1.082603537397992,1.092877444967899,1.1032488519206445,1.1143365028824468,1.1255355847364152,1.1368472173630162,1.1482725318975144,1.1598126708430843,1.1698334523191685,1.179940813347206,1.1901355019745259,1.2004182727115857,1.2107898865878137,1.2175945257504373,1.2244374069851547,1.2313187452124112,1.2382387565605049,1.245197658372375,1.2481736807758848,1.251156815872939,1.2541470806628752,1.2571444921856594,1.260149067521983,1.2600608570872565,1.2599726528272603,1.2598844547415624,1.2597962628297306,1.2597080770913325,1.259645091687478,1.2595821094328936,1.259519130327422,1.2594561543709057,1.2593931815631871,1.2608792655174317,1.2623671030507422,1.263856696232342,1.2653480471338963,1.2668411578295142,1.2674619099968507,1.2680829663327493,1.2687043269862526,1.269325992106476,1.2699479618426082,1.2663032111921197,1.2626689209759983,1.259045061172797,1.2554316018472311,1.2518285131499296,1.2459824739935195,1.2401637358399697,1.234372171193597,1.228607653154123,1.2228700554138934,1.21517820276534,1.2075347318699459,1.1999393384064838,1.192391719967907,1.1848915760493088,1.176869860079455,1.168902451126717,1.1609889815325891,1.1531290861276133,1.1453224022145294,1.1379121662722014,1.1305498745564202,1.1232352168680402,1.115967885014904,1.1087475727988576,1.10063154056597,1.092574917689027,1.0845772692915432,1.076638163680329,1.0687571723221891
1378,PIK GDP-32,SSP4,R32CAN,1,1.02409,1.0487603281,1.0740249644039288,1.0998982257964194,1.1235240396865265,1.147657336058993,1.1723090156375402,1.1974902132934344,1.2232123030749773,1.2507590441402259,1.2789261378142638,1.307727554437841,1.3371775789637814,1.367290818042046,1.3963730937418002,1.4260739494456882,1.4564065423503978,1.4873843095061907,1.5190209737693872,1.5468038673796292,1.5750949101140024,1.6039033960199873,1.6332387891331928,1.6631107265864387,1.6876915031253863,1.7126355835415796,1.7379483374663243,1.7636352138940765,1.789701742355431,1.8107486348455308,1.8320430387913142,1.8535878649275002,1.8753860582190476,1.8974405982637035,1.9185021889044307,1.93979756320127,1.9613293161528043,1.9831000715621006,2.00511248235644,2.02766999778295,2.0504812852580083,2.073549199717161,2.096876628213979,2.120466490281386,2.1419892251577424,2.163730415793094,2.185692279513394,2.2078770561504553,2.2302870082703827,2.245631382887283,2.2610813268015475,2.276637566329942,2.292300832786292,2.308071862515862,2.3198199482960677,2.3316278318328947,2.3434958174969243,2.3554242112079837,2.3674133204430325,2.3741131001398865,2.3808318402132826,2.3875695943210866,2.3943264162730156,2.4011023600310684,2.4043918702643112,2.4076858871265734,2.410984416791937,2.4142874654429423,2.417595039270599,2.419190651996518,2.420787317826836,2.422385037456602,2.4239838115813237,2.4255836408969675,2.424322337403701,2.423061689788251,2.421801697709561,2.4205423608267522,2.4192836787991223
1379,PIK GDP-32,SSP5,R32CAN,1,1.02979,1.0604674441,1.092058769259739,1.1245911999959866,1.1579015913398676,1.1921986364753545,1.2275115600877544,1.2638704524975537,1.3013062953005312,1.3436377890866573,1.3873463263656463,1.4324767023623206,1.479075169490167,1.527189484753682,1.5774492906969257,1.6293631468537615,1.6829854880167188,1.738372540427349,1.7955823807328128,1.851891844192594,1.909967172426474,1.9698637429537682,2.0316386699327986,2.095350858621891,2.154272124766339,2.214850256914768,2.277131846139211,2.3411647936526454,2.4069983476501577,2.469050765052579,2.532702893775634,2.5979959743771697,2.664972310596613,2.7336752967637934,2.805215579280102,2.8786280709898624,2.9539617676076673,3.03126694706596,3.1105952030706763,3.195296710450291,3.2823046398758526,3.3716817952196725,3.4634926905035046,3.557803596465915,3.6544335421459295,3.753687957150613,3.855638122066824,3.9603572534621594,4.067920556466192,4.173076302850843,4.280950325279537,4.3916128911880135,4.5051360844252235,4.621593852207615,4.7324196727835535,4.845903096536903,4.962107852791857,5.081099199101805,5.202943957896266,5.320478461905143,5.440668070359581,5.563572762069004,5.689253870764143,5.817774115704706,5.948674033308062,6.082519199057493,6.219375881036286,6.359311838359602,6.502396354722693,6.64713969757882,6.795105027246924,6.94636406515344,7.100990129243755,7.259058169520721,7.420572213792557,7.585679945549442,7.754461324337918,7.926998088804438,8.103373796280337
1380,IIASA GDP,SSP1,R32CAS,1,1.07129,1.1476622641,1.2294791069076891,1.3171286724391384,1.3816679773886562,1.4493697082807002,1.5203888239864545,1.5948878763617906,1.6730373823035183,1.7215220056426743,1.771411713366199,1.8227472248195515,1.875570439394822,1.929924470728484,1.9596646068224097,1.989863038413543,2.0205268278354955,2.0516631462524404,2.0832792753361904,2.1010704803475613,2.1190136222497293,2.137109998583742,2.155360917971647,2.173767700211125,2.1874189613684507,2.201155952445845,2.2149792118272047,2.2288892812774797,2.2428867059639024,2.256815032407938,2.2708298537591913,2.284931707151036,2.299121133052444,2.3133986752887,2.329361126148192,2.345433717918614,2.3616172105722524,2.377912369325201,2.3943199646735445,2.411391466021667,2.4285846871744017,2.445900495993955,2.4633397665303924,2.4809033790657544,2.4985922201584936,2.5164071826882237,2.534349165900791,2.5524190754536638,2.5706178234616486,2.5880980246611878,2.6056970912288837,2.6234158314492397,2.6412550591030945,2.6592155935049955,2.675915467432207,2.6927202165676816,2.709630499527727,2.7266469790647614,2.743770322093288,2.7598213784775334,2.7759663335416267,2.792205736592845,2.808540140151913,2.8249700999718015,2.8404791858206466,2.856073416550802,2.871753259607666,2.8875191850029123,2.9033716653285784,2.918091759671794,2.93288648489333,2.9477562193717386,2.962701343403953,2.9777222392150104,2.9916282020721443,3.005599105775821,3.019635253599794,3.033736950234105,3.047904501791698
1381,IIASA GDP,SSP2,R32CAS,1,1.0688900000000001,1.1425258321000002,1.2212344366733694,1.305365277015798,1.3662083525775044,1.429887323891142,1.4965343720577082,1.566287839139318,1.6392925153216016,1.6872746072450646,1.7366611349991274,1.7874932064205518,1.8398131325724811,1.8936644629628774,1.9284510791475054,1.963876725471445,1.9999531409183555,2.0366922801170255,2.074106317302775,2.100302280090309,2.1268290978878492,2.1536909493941727,2.180892066085021,2.2084367328796746,2.2305652689431286,2.2529155329379384,2.275489746577976,2.2982901538386873,2.321319021180151,2.3420019736588658,2.362869211244166,2.3839223759163515,2.405163124285766,2.426593127723152,2.447850083522007,2.46929325025366,2.4909242591258822,2.512744755635825,2.5347563996951954,2.5565553047325738,2.5785416803532737,2.6007171388043115,2.6230833061980285,2.6456418226313314,2.6679974960325663,2.690542074874042,2.7132771554067276,2.7362043473699145,2.7593252741051906,2.781924148100112,2.8047081068730515,2.8276786662683415,2.850837354545079,2.874185712478803,2.896805554036011,2.9196034137462745,2.942580692612458,2.965738802663318,2.9890791670402783,3.0123043121681814,3.0357099166737282,3.0592973827262835,3.083068123390067,3.107023562708808,3.1316622595610886,3.156496341279408,3.181527357265754,3.2067568692088715,3.232186451181698,3.2587873456749232,3.285607165529828,3.3126477125021383,3.3399108031760307,3.3673982690861695,3.3959874803907115,3.424819414099229,3.4538961309249316,3.4832197090764847,3.5127922444065445
1382,IIASA GDP,SSP3,R32CAS,1,1.06997,1.1448358009000001,1.2249399618889734,1.310649011022345,1.3742679140173697,1.4409748785637728,1.5109197991692584,1.5842598462209343,1.6611598191564985,1.713835197021951,1.7681809111195168,1.8242499278111166,1.882096893022007,1.9417781854997347,1.9832739853238643,2.0256565503902357,2.0689448308720753,2.113158181907812,2.158316372255182,2.1929789331936003,2.2281981748606894,2.263983037548952,2.300342605131988,2.337286107370408,2.369190062736014,2.40152950709236,2.4343103848641707,2.4675387216175664,2.501220625167646,2.5321857365072216,2.563534195925181,2.595270749270735,2.627400201146707,2.6599274156369033,2.6914475555122004,2.7233412090450195,2.7556128023722026,2.788266814080313,2.8213077758271647,2.853583536782627,2.88622853244342,2.9192469868545725,2.9526431723841884,2.986421410276263,3.0202874290687958,3.054537488514436,3.0891759436341895,3.124207198835001,3.1596357084697897,3.1958451336888536,3.232469518920928,3.269513619607762,3.306982245688467,3.344880262224057,3.3838815660815893,3.423337625142101,3.4632537418512577,3.503635280481243,3.5444876678516546,3.5870569647425534,3.6301375188891116,3.67373547049097,3.717857033491567,3.7625084964638007,3.8091636018199515,3.8563972304825187,3.904216556140502,3.952628841436644,4.001641439070458,4.052742400247388,4.104495920698548,4.156910333605868,4.209994078566015,4.263755702949303,4.319355077315762,4.375679467523959,4.432738327780471,4.490541235574728,4.549097893286622
1383,IIASA GDP,SSP4,R32CAS,1,1.06225,1.1283750624999997,1.1986164101406247,1.2732302816718786,1.3218804107345612,1.3723894612287288,1.4248284625422787,1.4792711580960192,1.535794109046868,1.5676618368095907,1.6001908199233899,1.6333947794368002,1.6672877211101138,1.7018839413231488,1.7195494966340832,1.737398420409145,1.755432616012992,1.773654006567207,1.7920645351553748,1.801490794610292,1.8109666361899424,1.8204923206963015,1.8300681103031642,1.8396942685633588,1.8449373972287644,1.8501954688108664,1.8554685258969774,1.8607566111957838,1.8660597675376918,1.8691574267518043,1.8722602280802123,1.8753681800588256,1.8784812912377231,1.8815995701811776,1.8838763056610968,1.8861557959909465,1.8884380445040954,1.8907230545379452,1.893010829433936,1.8950552811297245,1.8971019408333445,1.8991508109294444,1.9012018938052482,1.9032551918505578,1.9052916749058377,1.9073303369979868,1.9093711804585745,1.911414207621665,1.9134594208238198,1.9155642261867263,1.917671346835532,1.9197807853170512,1.9218925441809,1.9240066259794992,1.926103793201817,1.9282032463364072,1.930304987874914,1.9324090203116977,1.9345153461438376,1.9370302160938246,1.9395483553747468,1.942069768236734,1.944594458935442,1.9471224317320583,1.9502962412957816,1.9534752241690938,1.9566593887844894,1.9598487435882082,1.963043297040257,1.9668712314694852,1.9707066303708505,1.9745495083000735,1.9783998798412583,1.9822577596069486,1.9864997912125075,1.9907509007657023,1.995011107693341,1.9992804314638049,2.0035588915871374
1384,IIASA GDP,SSP5,R32CAS,1,1.07251,1.1502777001000002,1.2336843361342513,1.323138787347346,1.3903145435809707,1.4609008129585765,1.5350707472324834,1.6130062890694765,1.694898618365534,1.7479658941065588,1.802694706251035,1.8591370775037548,1.9173466594003972,1.9773787833062235,2.0135054936772283,2.050292239046711,2.0877510782540947,2.125894290453797,2.164734379140388,2.1915337907541463,2.218664979083683,2.246132051524739,2.273939166322615,2.302090533201689,2.3269761318655995,2.352130743851067,2.3775572771920968,2.403258671358543,2.429237897595929,2.455910929711532,2.4828768317197647,2.5101388193320475,2.5377001435683133,2.5655640911446933,2.5953759458837946,2.625534214374964,2.656042921946001,2.6869061406990133,2.7181279900539357,2.7502290816164727,2.7827092870703636,2.8155730837506647,2.8488250018697605,2.8824696251418427,2.916453942022265,2.9508389339987073,2.985629325030552,3.020829894772662,3.056445479232032,3.0914417799692386,3.1268387883498865,3.1626410924764925,3.1988533329853484,3.2354802036480304,3.2707469378677936,3.306398079490552,3.342437818556999,3.37887039077927,3.4157000780387636,3.451428300855049,3.487530240881992,3.5240098072016175,3.5608709497849462,3.5981176599196965,3.634494629461485,3.6712393701653405,3.7083556001977125,3.745847075315712,3.783717589247154,3.820457487038744,3.857554129237891,3.8950109798327914,3.9328315364469684,3.971019330665869,4.008188071600902,4.045704711951086,4.0835725080549485,4.121794746730343,4.160374745559739
1385,OECD Env-Growth,SSP1,R32CAS,1,1.05604,1.1152204816000002,1.1777174373888644,1.2437167225801364,1.3047459021571437,1.3687697835759947,1.4359353168560687,1.5063966628541958,1.580315547100451,1.6476843988733432,1.7179251847973136,1.791160335425223,1.8675175005244002,1.9471297715717553,2.0161165793785427,2.087547589785925,2.16150940089204,2.2380916789656453,2.3173872671513984,2.380906852144018,2.4461675089612855,2.5132169603819143,2.5821042372659826,2.652879714409443,2.7056189631319025,2.7594066681189644,2.814263672681169,2.8702112344940702,2.927271033835812,2.9726437348602675,3.0187197127506016,3.065509868298236,3.1130252712568587,3.16127716296134,3.2054085921562803,3.2501560961027818,3.2955282752043766,3.3415338499262295,3.3881816624711996,3.43341388766519,3.4792499630655205,3.5256979500724452,3.5727660177059124,3.6204624440422863,3.6603961448000732,3.7007703142772184,3.7415898108436965,3.7828595464573027,3.824584487254727,3.854454492100187,3.8845577816834895,3.914896177958438,3.9454715171082935,3.9762856496569094,4.0005409921198165,4.024944292171748,4.049496452353996,4.074198380713355,4.099050990835707,4.118603464061993,4.138249202585568,4.157988651281901,4.177822257148515,4.197750469315113,4.214877291229919,4.2320739905781375,4.249340852459697,4.266678163137732,4.284086210043335,4.298780625743784,4.313525443290085,4.32832083556057,4.343166976026542,4.358064038754313,4.367826102201123,4.377610032670054,4.387415879143235,4.397243690712516,4.407093516579712
1386,OECD Env-Growth,SSP2,R32CAS,1,1.05308,1.1089774864,1.167842011378112,1.2298310653420623,1.2816930413675371,1.3357420369220063,1.3920702786190073,1.450773882268371,1.5119530168836282,1.5641758740867886,1.6182025087777463,1.6740952234309296,1.731918472448234,1.7917389364865959,1.8430722570169369,1.8958762771804722,1.9501931325216928,2.0060661657684395,2.0635399614177055,2.111496630121053,2.160567811805066,2.210779407751416,2.2621579211875584,2.3147304712759573,2.3564650616730627,2.398952126735028,2.44220523358006,2.486238193941509,2.531065068578274,2.5702206451891803,2.6099819585702573,2.6503583794693393,2.6913594235997302,2.7329947538828185,2.774891563459842,2.817430651127682,2.8606218630094693,2.904475196169405,2.949000800926682,2.9959783836854443,3.0437043193375533,3.0921905291446006,3.141449124273874,3.191492408823557,3.239588199424528,3.288408793589855,3.337965114109254,3.38826824837888,3.4393294508819494,3.4851413191676968,3.5315634015390103,3.5786038260475097,3.6262708290104624,3.6745727564528816,3.719953729995075,3.7658951585605145,3.812403963768737,3.859487152721281,3.9071518190573893,3.9533343535586476,4.00006276561771,4.047343507507311,4.095183107766047,4.143588172099841,4.191860974304804,4.2406961546554545,4.29010026485719,4.340079932942777,4.39064186416156,4.440782994250284,4.491496736044622,4.542789628770252,4.594668286330808,4.647139398160706,4.697328503660842,4.748059651500379,4.799338695736583,4.851171553650538,4.903564206429963
1387,OECD Env-Growth,SSP3,R32CAS,1,1.05161,1.1058835920999999,1.1629582442882809,1.222978519275999,1.2717998217654969,1.3225700706503756,1.3753670678707386,1.4302717212201383,1.4873681683312463,1.5348895813094294,1.5839293034322657,1.6345358446769265,1.6867592649143541,1.7406512234283675,1.7857514966273966,1.8320203179050127,1.8794879643419318,1.9281854974980315,1.9781447837382056,2.0157690975249065,2.0541090257598302,2.093178179429782,2.1329904284025365,2.1735599063507527,2.1999034524157235,2.226566282259002,2.2535522655999807,2.2808653190590524,2.308509406726048,2.3287781193171027,2.349224791204707,2.3698509848714844,2.390658276518656,2.41164825618649,2.435041244271499,2.4586611443409327,2.4825101574410398,2.506590505968218,2.5309044338761097,2.5607184881071703,2.5908837518970724,2.62140436249442,2.652284505884604,2.6835284173639242,2.716777334455063,2.7504382056289614,2.784516134996704,2.819016289909313,2.853943901741289,2.888333925757271,2.9231383495626457,2.9583621666748754,2.9940104307833075,3.030088256474246,3.065934200548336,3.102204202140823,3.1389032778521493,3.17603650362914,3.213609015467073,3.250244158243398,3.287296941647373,3.324772126782153,3.36267452902747,3.4010090186583835,3.439814531561275,3.479062815366389,3.5187589220897193,3.5589079613907626,3.599515101230231,3.6406935539883047,3.6823430882459305,3.7244690931754634,3.7670770196013903,3.81017238070563,3.853113023436182,3.8965376072103073,3.940451586043567,3.9848604754182775,4.029769852976241
1388,OECD Env-Growth,SSP4,R32CAS,1,1.05254,1.1078404516,1.166046388927064,1.227310466201292,1.281643500540023,1.33838185830893,1.3976320231762664,1.4595051928422798,1.5241174877294075,1.5821253993123887,1.6423410920102182,1.704848593972127,1.769735131458706,1.8370912505620243,1.8939308538544133,1.9525290744726689,2.0129403240368533,2.0752206976625533,2.1394280260482326,2.1891911219341145,2.240111707430302,2.292216705745131,2.345533666320763,2.400090779399384,2.4373641892034565,2.475216455061786,2.513656566608896,2.552693653088332,2.592336985520794,2.6223044010734142,2.652618239949823,2.683282506803643,2.714301252582293,2.7456785750621444,2.7756613851018233,2.8059716074271353,2.8366128173802396,2.8675886293460318,2.8989026971784906,2.9308775939283698,2.9632051737894,2.9958893268562976,3.028933986131523,3.062343127998554,3.0918028688899,3.1215460124886207,3.1515752851287613,3.1818934393717,3.2125032542584555,3.2359545280145423,3.2595769960690486,3.283371908140353,3.3073405230697777,3.3314841088881875,3.3520060509989387,3.372654408273092,3.393429959428054,3.414333487978131,3.4353657822640757,3.4535388672522527,3.4718080878600173,3.490173952644797,3.508636972854288,3.5271976624406873,3.544868922729515,3.56262871603239,3.580477485899712,3.5984156781040695,3.6164437406513708,3.6334771906698387,3.6505908682378934,3.6677851512272936,3.685060419289574,3.702417053864428,3.716523262839652,3.7306832164710713,3.7448971195258265,3.7591651775512203,3.7734875968776906
